2.819573965636688584e+01
4.827240876331680397e+01
6.537194890222822607e+01
7.926483881009158949e+01
8.841984468811061504e+01
9.676939530855489124e+01
1.046104969136976308e+02
1.104695686174751472e+02
1.146833079601820486e+02
1.181282489110032117e+02
