2.316926579061758673e+01
3.991922360060458175e+01
5.305193301550622209e+01
6.377574240209641943e+01
7.376458272411677797e+01
8.248983292907425380e+01
8.981334733884216348e+01
9.463438795218118571e+01
9.731079623943347201e+01
9.893130459442924973e+01
