1.708128069399156246e+01
2.751834620689774979e+01
3.624121722098894338e+01
4.441591660130792008e+01
5.129942849518229053e+01
5.760672362108856248e+01
6.308957786196350526e+01
6.708616926436441474e+01
6.967229462376297988e+01
7.290337794580827335e+01
