2.006108583634607712e+01
3.255468582340004247e+01
4.353783132260717537e+01
5.330454478262001317e+01
6.268968556503115508e+01
7.147995407360598108e+01
7.875569332523956234e+01
8.430207063312850835e+01
8.907910495200221135e+01
9.325904003439174517e+01
