1.443336000676639586e+01
2.548415761785564015e+01
3.547704251038947376e+01
4.402787285128363237e+01
5.077360856095778985e+01
5.583562343817311557e+01
5.907712335630489520e+01
6.168260586328322148e+01
6.376374060021648660e+01
6.508986552318336294e+01
