2.119685058462233940e+01
3.585981588137494924e+01
4.734077312278274974e+01
5.875328618100969180e+01
6.924056675362365354e+01
7.830305947318997539e+01
8.590012437585011185e+01
9.218700507383566389e+01
9.653837080599890896e+01
1.009517751841558066e+02
