2.106988828544579562e+01
3.614348777863039430e+01
4.931542383548328701e+01
6.048313397818440507e+01
7.129577496537623915e+01
8.087206482133969132e+01
8.857733847128903903e+01
9.503061030295077671e+01
9.968846425343836870e+01
1.042465943368602694e+02
