6.020618551502582294e-01,7.144561590163482911e-01,7.194282881889217940e-01,8.827263043929852726e-01,8.572618370041353852e-01,1.030371721592904244e+00,1.844698535859666588e+00,1.603973387321693700e+00,8.353989314669153510e-01,4.056444357013001323e+00,1.439316493766306548e+00,1.732060469332965980e+00,1.103393107923099858e+00,1.333433960219874814e+00,1.478813983391608300e+00,9.581230439681671651e-01,1.533833649215304851e+00,1.407855068906495255e+00,4.664231821017874147e+00,1.242963729849698939e+00
5.698414920730212607e-01,6.789251079829143887e-01,6.802997647685407046e-01,7.701941303196447874e-01,7.179508974167185809e-01,7.382515152769351108e-01,2.041980660297222361e+00,8.543188652904146752e-01,8.544441169071833597e-01,7.582513435513676958e-01,8.722406446627737342e-01,2.019480826278790886e+00,9.502984634270968956e-01,9.073899945894354779e-01,1.095681470016357517e+00,1.005753205666726435e+00,8.615866129170886012e-01,8.266256215411608155e-01,1.131738899779887841e+00,1.195693718590695065e+00
5.489889461061949749e-01,6.804871427310505982e-01,6.265036518325720616e-01,6.352524017334701956e-01,7.108548160406330529e-01,7.641231456924399978e-01,8.612198781850084472e-01,8.279249282229715901e-01,8.835804089936456496e-01,7.006801123662350639e-01,8.087723722634532209e-01,7.771441554842398736e-01,8.974466948397116228e-01,8.883439416354131923e-01,1.346185318755904747e+00,8.157463339500787836e-01,9.000874074395093238e-01,1.146700905441036644e+00,1.242428334804146273e+00,1.375709548141126115e+00
5.554610079851609594e-01,6.522954562434779557e-01,6.719757706819602383e-01,6.788572170850522003e-01,6.870750200832630439e-01,7.263195598296608990e-01,9.066204763111339604e-01,8.027944086640258492e-01,7.588212338732968076e-01,7.840645888622767012e-01,8.820230740024369576e-01,8.930511355529637818e-01,7.972005382734429491e-01,8.673870305740603026e-01,8.924419257393979565e-01,8.765889725166299273e-01,9.392967344245705119e-01,8.289070479493831911e-01,1.090967071175318770e+00,1.258345843651696994e+00
5.315952502741286834e-01,6.273230873818248510e-01,6.848592042267992452e-01,7.594958999276083533e-01,7.280978055720349618e-01,7.040985136477267980e-01,9.217371394875341073e-01,8.762791238766609592e-01,7.949292371472450602e-01,7.423679242593931304e-01,1.043749938204842076e+00,8.800603959912892682e-01,1.008596005782052663e+00,9.044384684945050434e-01,1.157040351252880184e+00,1.076007209791464581e+00,9.368561679307745305e-01,9.799131629750176264e-01,1.012140036827904988e+00,1.152981164723002827e+00
5.607371474591877902e-01,6.586680621015376103e-01,6.305544101872626594e-01,6.786959090623190249e-01,7.600771888605072357e-01,7.865039401377824646e-01,7.217695653925286781e-01,7.904714375412739136e-01,8.184117732836115877e-01,1.109001931565684274e+00,9.400413567161541861e-01,8.862965159181157571e-01,8.629150958714578712e-01,8.560629663450750604e-01,1.260263144965265036e+00,8.469982156532553930e-01,9.514067965042098951e-01,1.293089977164687765e+00,1.070086015401067181e+00,9.565920362050300829e-01
6.805309084140975795e-01,6.519935981355902133e-01,8.611496881858804464e-01,8.021878821392205428e-01,7.335120702318363994e-01,7.581276758957006257e-01,8.513379042732319713e-01,7.555130364265282283e-01,7.533473006566620001e-01,8.759294303332884057e-01,9.946688026090261259e-01,9.251892164097312854e-01,1.055800298174310203e+00,9.051634900790747063e-01,9.143088836301460631e-01,1.002319379348887374e+00,1.352157124189262705e+00,1.042656466953814531e+00,1.026800318342676599e+00,1.142414114977865491e+00
5.374853685577722917e-01,6.358712713426419860e-01,6.486701405121008124e-01,7.721336571961396888e-01,7.668972405181979646e-01,7.145059044038832852e-01,7.259292002304291724e-01,9.125529819425488576e-01,8.470456622556712389e-01,1.163385107616736747e+00,1.651858932313562622e+00,8.468208582052367817e-01,9.302570826810260263e-01,9.420088357536982038e-01,1.144080967651338820e+00,9.916300216943585433e-01,1.082690623202061664e+00,1.355211121865871116e+00,9.583133503355022453e-01,8.877497617211076442e-01
5.843273771171738629e-01,6.239648069985684886e-01,7.009052937488665647e-01,6.920978169883912345e-01,7.727196687185775570e-01,7.356753428524047678e-01,8.175382735660048361e-01,9.054287711192023913e-01,9.439436061191086580e-01,8.182590261823652344e-01,9.225888672090605258e-01,1.132857905266263066e+00,1.033816467344800261e+00,1.023174502197146118e+00,1.442833949933368221e+00,1.071680719360494694e+00,9.683969744477809449e-01,9.707021567126179473e-01,1.184851518249029123e+00,9.913237782229074035e-01
5.757854384075319354e-01,6.709245032344991477e-01,7.183166825057644145e-01,7.215505604176702947e-01,7.208492475095269469e-01,7.366562106101400831e-01,7.871727003500953446e-01,8.549956487026513230e-01,8.630083331349427400e-01,1.187169535818470845e+00,9.307666088862466269e-01,8.838836881224332309e-01,1.234627645005601071e+00,9.559708901214163390e-01,1.008451621582473923e+00,1.278481980605297164e+00,9.317505670086224656e-01,1.259197130374295037e+00,1.058576699294401902e+00,9.913139179341412532e-01
