8.358185932164626465e+11
9.938322984336959229e+11
1.184606122308040527e+12
1.210803034552972656e+12
1.039631508784166626e+12
1.393496875612349121e+12
1.152842906998102539e+12
1.330010593889747803e+12
1.020230817068896606e+12
1.255523340843416016e+12
