3.199208046271104990e+02
2.091710759371846109e+02
1.798696961464887067e+02
1.756856667586336584e+02
1.858558239046553524e+02
1.937667020023182261e+02
1.966523297111246791e+02
1.986034267078395885e+02
2.102464553976098784e+02
2.344148497258970565e+02
