4.658483933882001660e-01,5.249659202556498094e-01,6.134668657832179628e-01,6.169860603594439219e-01,6.705980021915819433e-01,6.758135216216132335e-01,7.380884866307956260e-01,7.375046835017491365e-01,7.272312842144148526e-01,8.024867648768212458e-01,8.248304557447876384e-01,9.107937910205344823e-01,8.684040094983003222e-01,8.800339572175648328e-01,9.189877990046187994e-01,9.150630424292331977e-01,9.351759874056526645e-01,9.375083649256611418e-01,9.467537283327618347e-01,9.382125722965450887e-01
4.730380298802223105e-01,5.342659224262111817e-01,6.456491399136560227e-01,6.316090199611245071e-01,6.741744632383720459e-01,6.926046579141631465e-01,7.219411574134884102e-01,7.784902804302885615e-01,7.631475498443105465e-01,7.942295194662705171e-01,8.387339061007248464e-01,8.751961445732054923e-01,9.079618495862225025e-01,8.337418534416877192e-01,8.861764869510538878e-01,9.177563761523974684e-01,9.005788018174502030e-01,9.357148801583954345e-01,9.505444354256820105e-01,9.291364067099253665e-01
4.741640133030409765e-01,5.256844845695054502e-01,6.508398356084076353e-01,6.116551987428445747e-01,6.738769354149665158e-01,6.897909791335561369e-01,7.490446726363848562e-01,7.659530895229353931e-01,7.709934217622540498e-01,8.066242052323250311e-01,8.547693846100637982e-01,9.004452319844062913e-01,8.934047886750442480e-01,9.182318926280361726e-01,9.244546913278038902e-01,9.347540596292173154e-01,9.467553583437409159e-01,9.564591532228228221e-01,9.504227215723177746e-01,9.542780002695379071e-01
4.659620991558851566e-01,5.355090866936338401e-01,6.319863745023522883e-01,6.364355195268819321e-01,7.213717701175246244e-01,7.339985450008120749e-01,7.382973777749356481e-01,7.877719737450485926e-01,7.418912072507054534e-01,8.265058047555314813e-01,8.120216106965643110e-01,8.701695493938863546e-01,9.334077807018553719e-01,9.151500734179338625e-01,9.124353627967961566e-01,9.224759883062959576e-01,9.401997095158507456e-01,9.362229619249999857e-01,9.761344369458984094e-01,9.605190466869100163e-01
4.744916807066597020e-01,5.462488014778410506e-01,6.597198695783497158e-01,6.389923318895371906e-01,6.878580372129291520e-01,7.321638781657346939e-01,7.527988398987121021e-01,7.978064161596161163e-01,7.726165025627986793e-01,7.935600927012469441e-01,8.322112841824710339e-01,9.009168005129374324e-01,9.054960480312704840e-01,9.190776596540592980e-01,9.184271437120152815e-01,9.100938442977191123e-01,9.739257208956741962e-01,9.404796675833074771e-01,9.634379999219468971e-01,9.522481260095866373e-01
4.669156991827881353e-01,5.410905065148944315e-01,6.545782559192911965e-01,6.424672117438217089e-01,7.009905967303610153e-01,7.371851040558120571e-01,7.358297972598474290e-01,7.884153060206807728e-01,7.980241926686043596e-01,8.097375407728680807e-01,8.582337971194337056e-01,8.822408952871733101e-01,9.167879397519365092e-01,8.973755988835123709e-01,9.068984466639899988e-01,9.540731995874116578e-01,9.522620637533913968e-01,9.927978788023905654e-01,9.730377054868905029e-01,9.572179220057164262e-01
4.697815957686456989e-01,5.442358571885234086e-01,6.711016833119727298e-01,6.317863227937930981e-01,7.275147360157752097e-01,7.413274624457518724e-01,7.487098901813524776e-01,7.837305341850864249e-01,7.841325012475782730e-01,8.365110962192560118e-01,8.327958543788015477e-01,9.134344614125586848e-01,9.524089805988890101e-01,9.016435271449825262e-01,9.391135932967638045e-01,9.139770835914776681e-01,9.480531662846181096e-01,9.757912797999500620e-01,9.875988086053034687e-01,9.567944091702530462e-01
4.712973678606333650e-01,5.541012571289399835e-01,6.621376426746832244e-01,6.566416460101818231e-01,7.016145004570752963e-01,7.378830592545753131e-01,7.636783451875853723e-01,8.008663598409315743e-01,7.655768951964966318e-01,8.094591538832022204e-01,8.627084925028906115e-01,9.108113713083979546e-01,9.593445413152593693e-01,9.025184055711948927e-01,9.466532409277128579e-01,9.617575220178731232e-01,9.769268286022898540e-01,9.497696501588905882e-01,9.599743922218704206e-01,9.843721934376683524e-01
4.726723146230097927e-01,5.645823017720837944e-01,6.707899425361696366e-01,6.724416031562084894e-01,7.448550750517040075e-01,7.473534556582032140e-01,7.598202869530189529e-01,7.899474749586591349e-01,7.901268857828277481e-01,8.391805292996458165e-01,8.706686786808517375e-01,8.743430631325077584e-01,9.244179606857105824e-01,9.143028967412939467e-01,9.082395260818949545e-01,9.452120861442561139e-01,9.280578137221396906e-01,9.751616594849047415e-01,9.965849005458545795e-01,9.525034502548694881e-01
4.776173939527399437e-01,5.388470069558439768e-01,7.001356250927752711e-01,6.500094179873822098e-01,7.142786816683103224e-01,7.398602363171798979e-01,7.785731183512097919e-01,7.894478984570761915e-01,8.267422057860409623e-01,8.086124759439909937e-01,8.673113934299205852e-01,8.987049551968488981e-01,9.193541771138428187e-01,8.965222916372482809e-01,9.549903292246987307e-01,9.492482864029287981e-01,9.611482883670880994e-01,9.596265846248668296e-01,9.966703062868386143e-01,9.929661306360235695e-01
