3.585721865843267864e+01,3.535053676865261707e+01,3.599009335594172398e+01
3.310691214233623469e+01,3.246337403844731284e+01,3.273745100611096603e+01
3.054208151617117295e+01,2.922818680360584054e+01,2.967097867389384902e+01
2.924877069972129107e+01,2.847128886636987843e+01,2.785603277467625105e+01
2.843522477263265102e+01,2.822459986268378884e+01,2.691926518218639686e+01
2.744028788836826038e+01,2.778684155589790450e+01,2.647591755059508856e+01
2.824685899149221058e+01,2.898275214460058535e+01,2.759161041812981807e+01
3.070689716710820250e+01,3.057086407208971224e+01,2.980769774734636002e+01
3.332021846843861113e+01,3.299113205768608736e+01,3.275670567216788243e+01
3.778425008224094483e+01,3.629106252801116739e+01,3.763102696098295752e+01
