5.673199824445307371e+01,5.625325713459494636e+01,5.687695926605195496e+01
5.085669005308407975e+01,5.086821835413411463e+01,5.207578393887796153e+01
4.574307435143676770e+01,4.460776452936038083e+01,4.611100549697274431e+01
4.232550978272428210e+01,4.120351401968896710e+01,4.110951175042880124e+01
4.016363156714584193e+01,3.977280420499371161e+01,3.828744526719308539e+01
3.930331101180674125e+01,3.997130923726569307e+01,3.767726055509285032e+01
4.120078239912520957e+01,4.154091533374267442e+01,3.962320313220874368e+01
4.615880138495339224e+01,4.591424346603699291e+01,4.463829767331711906e+01
5.212885576452043068e+01,5.193991516096716055e+01,5.064947595229183008e+01
6.003897028090165833e+01,5.907567117546147273e+01,5.862962001532983436e+01
