4.710128687954937021e+01,4.684664416321582081e+01,4.713183296706061043e+01
4.331398512438646264e+01,4.305884161950972100e+01,4.374625404310690158e+01
3.784758656624458695e+01,3.861131135644760093e+01,3.867722556633528797e+01
3.478085658032772187e+01,3.537568006014210908e+01,3.516279088981936951e+01
3.254592665188033607e+01,3.336756594180399560e+01,3.303248365354643568e+01
3.200963385665476579e+01,3.298746239384861667e+01,3.288198385189175355e+01
3.336627192655416252e+01,3.397056785608720020e+01,3.450428312453435353e+01
3.808546309477128489e+01,3.877882580905741605e+01,3.894667175267362325e+01
4.251433224578305925e+01,4.396576364750260524e+01,4.343754226353492953e+01
4.843823172768144047e+01,5.079086791360352748e+01,4.955845658258169095e+01
