4.693428427131189551e+01,4.631876736245279602e+01,4.621033404014112023e+01
4.346647409477365898e+01,4.395352401720645474e+01,4.369589435781221454e+01
4.064092459313923200e+01,4.108794494886194570e+01,4.156306305149589519e+01
3.879409557067709358e+01,3.914482436104663066e+01,4.029987833027377775e+01
3.848403567191490993e+01,3.775803172139200825e+01,3.886460912985317151e+01
3.940911041425421502e+01,3.712897768385942499e+01,3.794043898394691183e+01
4.021803120630620043e+01,3.862978504507060507e+01,3.924556590379900456e+01
4.264183312465324605e+01,4.204886849068858368e+01,4.261541298551873069e+01
4.683471175638227635e+01,4.556575475298293298e+01,4.683553646917080471e+01
5.273718866055541810e+01,5.114868421437733303e+01,5.298450841113507437e+01
