4.534524374017215820e+01,4.356590540930676525e+01,4.390362821307265051e+01
4.263583535811302738e+01,3.972055004503211251e+01,3.974041321415061390e+01
4.004776849124908011e+01,3.719463428905370250e+01,3.733850576483916939e+01
3.736617784033402501e+01,3.653181810361537885e+01,3.665661270040020270e+01
3.561407727094301379e+01,3.590962093343289041e+01,3.597148220137938779e+01
3.512852125925703461e+01,3.525936289294887160e+01,3.538624791608339848e+01
3.707257781222028115e+01,3.621264908570194763e+01,3.616023911971698368e+01
4.002087508764296331e+01,3.922527060282897793e+01,3.839576087237885105e+01
4.386349465768705613e+01,4.338329913204523081e+01,4.206781029445783560e+01
4.868873063456715045e+01,4.915114163467475805e+01,4.804479918350346423e+01
