4.679660372743459362e+01,4.847720111720526148e+01,4.873737484525751285e+01
4.201403943869021163e+01,4.409328713973664549e+01,4.442271246221307024e+01
3.870389887498627957e+01,4.086998518187908047e+01,4.093031951902997889e+01
3.600316012816264788e+01,3.777101226304222337e+01,3.808666910540164707e+01
3.441006950953992316e+01,3.544465509450624552e+01,3.507199172367865003e+01
3.375804632686258344e+01,3.514398547145568585e+01,3.355386797557774514e+01
3.528713847430550743e+01,3.762317376585103545e+01,3.617279111611118481e+01
3.987289756347086467e+01,4.148321695974644996e+01,4.165112457408445579e+01
4.499884226788211805e+01,4.588797767786137172e+01,4.647579483088777863e+01
5.185868088651974261e+01,5.222679232477609190e+01,5.346046975402658319e+01
