4.304234232659245407e+01,4.287998045606757813e+01,4.407528142732768117e+01
4.009418837504883015e+01,4.015613368142339823e+01,4.182505074901775544e+01
3.862078502374732381e+01,3.872532979598040015e+01,4.071144915200786585e+01
3.802282400539363749e+01,3.790472205079045409e+01,3.969343525221665914e+01
3.723286434667724620e+01,3.735757684110969024e+01,3.839958145258359679e+01
3.555933685947183420e+01,3.622178583613473535e+01,3.616135622598849153e+01
3.612662312719981372e+01,3.635313829789201634e+01,3.622689477256549395e+01
3.879470848723539689e+01,3.888132768451102805e+01,3.883472942361033375e+01
4.320471372431351398e+01,4.354888928099245504e+01,4.359512548553230715e+01
4.931495481027641148e+01,5.007693217042334055e+01,4.991480750365791152e+01
