5.315506493742553573e+01,5.239026580746146067e+01,5.117608739358712455e+01
4.976571247186890901e+01,4.765574938274263417e+01,4.644041834400402280e+01
4.619381881084871111e+01,4.403307011461132703e+01,4.248617358597965676e+01
4.145362622551684240e+01,4.103234567464805593e+01,3.944487043729310471e+01
3.841163788233904341e+01,3.842660849957784563e+01,3.687245289162481754e+01
3.786555435532216762e+01,3.813505921635121609e+01,3.618279533504320966e+01
3.997852992667099414e+01,3.970040586442462427e+01,3.782091546116785707e+01
4.523297965860829351e+01,4.379510663486263411e+01,4.194639941977079900e+01
5.075552737844665785e+01,4.911735337266580359e+01,4.784745032035539936e+01
5.754136123212310139e+01,5.677224406904627330e+01,5.618642348070065395e+01
