5.767967450061044588e+01,5.506492534156035390e+01,5.732251529343719909e+01
5.218749629880463914e+01,5.044517081696853467e+01,5.206291361717109112e+01
4.645357690208135892e+01,4.691089390626345335e+01,4.691177803971794447e+01
4.249386234883911584e+01,4.467635167925578799e+01,4.239606490619097912e+01
4.023892934858331216e+01,4.200074677298627535e+01,3.952389188263200737e+01
4.078544044600709384e+01,4.034478430316690378e+01,3.968736826743122492e+01
4.348113409413844721e+01,4.253646848256093449e+01,4.214929812425324940e+01
4.810009751406159495e+01,4.741033680789391269e+01,4.678074557603797246e+01
5.390206407949611389e+01,5.361041133472894415e+01,5.328662142324905204e+01
6.069790961953394515e+01,6.140664392270738148e+01,6.106712844877849022e+01
