4.428715159396254819e+01,4.395024782378124684e+01,4.502580165210201812e+01
4.236720814093618515e+01,4.099285571183931864e+01,4.194304499178608836e+01
4.063301805565818370e+01,3.864355473968790733e+01,4.074756824546543044e+01
3.885717147541910066e+01,3.758800066238016768e+01,4.022280412849539744e+01
3.814241574444456973e+01,3.677917791397686642e+01,3.915270465305806624e+01
3.740700277059966794e+01,3.727671426219669826e+01,3.819312785164026280e+01
3.908025093124005167e+01,3.941610539096976851e+01,3.961838993213574867e+01
4.060374049413709230e+01,4.131955641902826670e+01,4.150853471729234911e+01
4.256527199032296949e+01,4.389807563415682523e+01,4.375105445801683857e+01
4.836214350781792604e+01,4.910669754473617132e+01,4.931672229634646953e+01
