2.602368177464307664e+01,2.708161976527693682e+01,2.805257542561724549e+01,2.611272659742072122e+01,2.657582003944792959e+01,2.625520427116041944e+01,2.724586678813327367e+01,2.720595456272542023e+01,2.666173410867902049e+01,2.605218876028603603e+01
3.760994634396291048e+01,3.918023333277751163e+01,3.837061757832137943e+01,3.734277605460968630e+01,3.855999801107565617e+01,3.832910201091953439e+01,3.942647291605138804e+01,3.934166102064609305e+01,3.846318686720269397e+01,3.887913033871097213e+01
4.928140971815587790e+01,5.084910714036210067e+01,4.955770211374043299e+01,4.940501544201727313e+01,5.035424833047069626e+01,5.123517346051256993e+01,5.227685514408234724e+01,5.192250084148506772e+01,5.078490911903936933e+01,5.137085009999818652e+01
6.145547027684326480e+01,6.253387525007332215e+01,6.146057316262459835e+01,6.169409368064253840e+01,6.250278562277751604e+01,6.441879396587525264e+01,6.475217319402716498e+01,6.394617093623737958e+01,6.392979956877285730e+01,6.373625964001023192e+01
7.290250422847647371e+01,7.288189903300882122e+01,7.234468924464964346e+01,7.258629638898084124e+01,7.323425382709356768e+01,7.583153448004907204e+01,7.539029367527496106e+01,7.443129986628463257e+01,7.498235065410703726e+01,7.444569418536283933e+01
8.205570052532347347e+01,8.206406061159086107e+01,8.065315256945793010e+01,8.251090891927316306e+01,8.225360487864698200e+01,8.472953324003259468e+01,8.460154134252569236e+01,8.318300622489178409e+01,8.403030301265305013e+01,8.236509808619953787e+01
8.909352723030458776e+01,8.959507751281439880e+01,8.782944448282320593e+01,9.022509575501977963e+01,8.956466142050311419e+01,9.086635031290386166e+01,9.207509587905445869e+01,9.066482189183375340e+01,9.096786703235736127e+01,8.824643341927225038e+01
9.558266260550503546e+01,9.587652377744727517e+01,9.504156347351116096e+01,9.644256844885944702e+01,9.601780814355713289e+01,9.644731201185332736e+01,9.762490587486701088e+01,9.728768065317686364e+01,9.565856820811241334e+01,9.344170557029625002e+01
1.001945125600941822e+02,1.009490841461555561e+02,1.010043321850023545e+02,1.013337528280140845e+02,1.011435348290335128e+02,1.006053111389275188e+02,1.019984862237018319e+02,1.024779736730686608e+02,9.911871609643085890e+01,9.712982255429368195e+01
1.059200998593970411e+02,1.062928401358804109e+02,1.069647020768294112e+02,1.064926604246072230e+02,1.068853681971939409e+02,1.060442679751434696e+02,1.069164297718541548e+02,1.079873700681294650e+02,1.034113609250398156e+02,1.017022721188158698e+02
