3.192549415819491898e+01,3.170672574905210794e+01,3.323858065447591059e+01,3.217288736186776532e+01,3.100133956491036002e+01,3.516562072935604277e+01,3.356856722983138752e+01,3.251335664623344712e+01,3.324111500145206577e+01,3.264726494367472753e+01
4.785173190942046517e+01,4.728107137954662420e+01,4.825107501538041532e+01,4.830353545475177413e+01,4.714259105099466751e+01,5.189609689244111479e+01,4.936203443989772666e+01,4.906839959331827572e+01,4.994371864379458970e+01,4.919401860449829655e+01
6.395116188812415459e+01,6.333880671312289223e+01,6.311849476814133908e+01,6.436344442881825501e+01,6.373470267380507437e+01,6.737877208381449634e+01,6.551314350252854979e+01,6.423817689809014553e+01,6.589616456736976602e+01,6.485549283883038640e+01
7.691117776386012395e+01,7.738873260082596062e+01,7.602051841393200959e+01,7.780844449923662864e+01,7.760358811587533978e+01,7.958507134570014330e+01,7.827842064472284278e+01,7.624792099650294119e+01,7.907233847415200501e+01,7.789661267863367300e+01
8.385632712543835510e+01,8.593626730812121650e+01,8.350891448545587537e+01,8.597950634942742454e+01,8.549963840725243358e+01,8.719749167156923875e+01,8.585908797004152859e+01,8.351353372422749999e+01,8.755852043642589422e+01,8.592334935253698802e+01
9.027099283359076765e+01,9.299012020472274287e+01,8.984486957522055661e+01,9.181419180239922184e+01,9.158916612476193109e+01,9.333005254593157929e+01,9.159759502270753728e+01,9.018508315194621616e+01,9.401228797178551133e+01,9.226121231684884094e+01
9.658375548728930937e+01,9.863557471546832289e+01,9.627834660192614535e+01,9.599153047205014389e+01,9.691615160938701479e+01,9.928832234971700643e+01,9.660067314919780301e+01,9.638288533914762013e+01,9.895488765429057310e+01,9.760840472852920868e+01
1.027242078991420584e+02,1.035447192332479034e+02,1.025144584645400982e+02,1.011279068252340210e+02,1.020816743085338629e+02,1.054580687023247805e+02,1.013607115218196100e+02,1.026630369133797842e+02,1.047826316981114161e+02,1.030163297250696388e+02
1.083753381634045638e+02,1.071892855900439088e+02,1.078504464029451242e+02,1.076202564250151141e+02,1.077830644776680913e+02,1.099992655000911697e+02,1.056056049782643669e+02,1.080008641130978191e+02,1.100632560057800191e+02,1.070159645613496480e+02
1.133688541635612523e+02,1.099603456904382881e+02,1.121106059337561760e+02,1.130860214404049913e+02,1.128269236557697468e+02,1.137758179847958360e+02,1.092171721933898425e+02,1.123310548081390152e+02,1.136605002993234734e+02,1.103183735668283845e+02
