3.060527303051433989e+01,2.949856024759199258e+01,2.971955073849510498e+01,2.931356023096268970e+01,2.989510126507219567e+01
2.718731791460637481e+01,2.648338077887477837e+01,2.661102521373092955e+01,2.607022906328547407e+01,2.701015584626420818e+01
2.556316450866302858e+01,2.489531090834568872e+01,2.482168435663806250e+01,2.464559641742202700e+01,2.549157929909799236e+01
2.432599180526703364e+01,2.325269784681442786e+01,2.304707058788699925e+01,2.319062516082758307e+01,2.423246835223008588e+01
2.357831201174651525e+01,2.251058047991442734e+01,2.234174504591657495e+01,2.257808944188925082e+01,2.330489937047500604e+01
2.253666254827635740e+01,2.195490305844852941e+01,2.192654931859368972e+01,2.220117806337006527e+01,2.256187043462015751e+01
2.302988778387175728e+01,2.297310193951329893e+01,2.307734636763978742e+01,2.308143703039661787e+01,2.316874048843202871e+01
2.448840600068938045e+01,2.474017528160370460e+01,2.468849261424137254e+01,2.455083613162014444e+01,2.469541238609052769e+01
2.773937162296669356e+01,2.789885161396449575e+01,2.778481337722639921e+01,2.759787081094415839e+01,2.796061348019176052e+01
3.066025982122018334e+01,3.056427446873646758e+01,3.039676884339496965e+01,3.043685346589992591e+01,3.080271354373254411e+01
