2.403989791093845696e+01,2.460607841848080923e+01,2.438839842132641778e+01,2.411241418107340806e+01,1.878186156114450195e+12
2.136286823560027059e+01,2.217375810922654011e+01,2.160364670074874027e+01,2.126267604999882721e+01,1.878212218135826172e+12
1.962828672933730090e+01,2.019903173060363599e+01,1.987549106230297724e+01,1.961696259720951474e+01,1.393857867769171387e+12
1.828471115973374594e+01,1.887952597461501014e+01,1.867596992767681030e+01,1.817840830586418832e+01,1.811929766672062744e+12
1.755227797602405815e+01,1.812151568612138064e+01,1.776345292814946930e+01,1.756032068986320738e+01,1.702514609862274170e+12
1.729592799631911149e+01,1.759606264288215272e+01,1.736546057039552338e+01,1.720782199467804574e+01,4.995831974878894043e+11
1.835436345079416753e+01,1.818321611613822242e+01,1.818735688495483060e+01,1.834934678279284626e+01,2.346524271932285156e+12
1.955622206719173661e+01,1.931875045758907561e+01,1.942835167539710639e+01,1.940596565271787455e+01,8.813364628998353271e+11
2.180013046978164226e+01,2.190020185982892542e+01,2.176871499476488481e+01,2.160348117682227098e+01,7.249230007779499512e+11
2.391121466363140513e+01,2.400852643292532207e+01,2.396061493963722455e+01,2.386771626038192196e+01,2.003617142584457764e+12
