3.906981845494440364e+01,3.987127273383617165e+01,3.924640772228074326e+01,3.998780216408886901e+01,3.969600131135427290e+01
3.484602569168301756e+01,3.491213731209705173e+01,3.453480722995590924e+01,3.547641545774420280e+01,3.474553949763145511e+01
3.272511497261844937e+01,3.332586575003319496e+01,3.256425720655683875e+01,3.390481109182545083e+01,3.301881911466433195e+01
3.098193649952150963e+01,3.168604741548596593e+01,3.058819828385222905e+01,3.219176103962649194e+01,3.137357829973269574e+01
3.023067548916494829e+01,3.107008225695244263e+01,2.991879355890384318e+01,3.087098058749974783e+01,3.036473262203044499e+01
2.939809409169096810e+01,3.019604155068569895e+01,2.949889039595852935e+01,2.986567870174906858e+01,2.995005965242462764e+01
3.066029295877011052e+01,3.092244483545649558e+01,3.102553556097203469e+01,3.087319943795169408e+01,3.107982682249182105e+01
3.306386256146088698e+01,3.283150258122011422e+01,3.274471466008996146e+01,3.306362513447921003e+01,3.293087455089062843e+01
3.744813325102995094e+01,3.725134879062635918e+01,3.680478686525985665e+01,3.776567146191847968e+01,3.703434519682629400e+01
4.138918624106854338e+01,4.200065695660136100e+01,4.098375687647921239e+01,4.201839143284174583e+01,4.152718169058429964e+01
