5.445725991086765561e+01,5.805330905216683846e+01,9.760493670046375883e+02,5.769095190389837313e+01,5.500207575534570026e+01
4.881661381310710368e+01,5.169221123324724232e+01,5.810409531449334963e+02,5.049372209406327983e+01,4.988028393942249039e+01
4.629479656580415536e+01,5.059146898245104751e+01,1.324305460827962179e+03,4.940108762668531739e+01,4.707139253270873525e+01
4.489316459558740746e+01,4.909780213655383818e+01,1.276012805871408318e+03,4.862346765034337182e+01,4.583550008395091169e+01
4.298314222481221947e+01,4.643516683810001666e+01,1.132434180212805586e+03,4.607876179251005766e+01,4.355956398849640721e+01
4.184208477779049673e+01,4.396746939066046878e+01,1.430492308112353157e+03,4.393261825479915927e+01,4.207322335673638491e+01
4.297021818567464635e+01,4.432180878587993078e+01,4.971617751042174973e+02,4.424224925367406058e+01,4.344574486696354398e+01
4.588709037006925229e+01,4.759262359311644275e+01,5.831648313032600299e+02,4.737468313446388635e+01,4.663326722327240503e+01
5.120802615361377974e+01,5.413703329056573210e+01,1.356111439925547984e+03,5.376419468128821677e+01,5.207639761702616710e+01
5.940812702786687538e+01,6.225925542282661240e+01,6.447328571616720865e+02,6.191718235281572902e+01,6.022596278358248867e+01
