2.293179615753626877e+01,2.360816714613065059e+01,2.285930565239756262e+01,2.333312820960980716e+01,2.317726214307927890e+01
2.020062881221358708e+01,2.069556197700277167e+01,2.019805874371462551e+01,2.050541904648929759e+01,2.027784121480447865e+01
1.812640803960847791e+01,1.845971816038865754e+01,1.806629949112110367e+01,1.833109053693655355e+01,1.826822650407153148e+01
1.667106585307104183e+01,1.710239797665034089e+01,1.667512311230220945e+01,1.691872827974678017e+01,1.698944638628519854e+01
1.591468940698351275e+01,1.641034424781188150e+01,1.588256699752545664e+01,1.630277414401584934e+01,1.637595683345054454e+01
1.562663282064191606e+01,1.580924405043800007e+01,1.560397885648769112e+01,1.583678515217097527e+01,1.589270071223579173e+01
1.677820429839774974e+01,1.670590138649700407e+01,1.678004882661884878e+01,1.695538209066853597e+01,1.684763997281854842e+01
1.809792882900395483e+01,1.806862935374356738e+01,1.819346288026738634e+01,1.815286864024338342e+01,1.810614320948859657e+01
2.010447311841193851e+01,2.015960608002502852e+01,2.019342753043238758e+01,2.023607978382233696e+01,2.018922001080014894e+01
2.247670827944039829e+01,2.247177103658720299e+01,2.242625989523986973e+01,2.249994579996688771e+01,2.249229680759243166e+01
