2.524024422497350173e+01,2.560396161905940815e+01,2.516180217786271456e+01,2.568868848601763233e+01,2.596106616637248266e+01
2.253440896760024614e+01,2.282835058376438653e+01,2.244572457348570182e+01,2.292840758010868640e+01,2.313539752862761389e+01
2.090238033241706006e+01,2.119997066849374434e+01,2.076942740855292868e+01,2.133129815814477226e+01,2.152621634469998568e+01
1.948025535280162401e+01,2.039621443991005023e+01,1.937762876818440816e+01,2.016467699363114718e+01,2.037452375719711384e+01
1.880546511493424688e+01,1.982522642164423843e+01,1.888168085087069414e+01,1.933440320744546526e+01,1.942260239355661611e+01
1.845834783128390555e+01,1.867802810067452413e+01,1.851348483162729508e+01,1.877204872407913427e+01,1.873897268601230337e+01
1.941207674273439210e+01,1.956751535331160241e+01,1.942911005301684568e+01,1.944024144095626028e+01,1.943684003097911983e+01
2.082445475353494402e+01,2.067762021282672436e+01,2.066919093137679297e+01,2.073990563351468808e+01,2.071347134317406358e+01
2.327617744981177239e+01,2.316569472203460123e+01,2.316184285933445253e+01,2.322632649668850036e+01,2.318568888838583675e+01
2.548260724434806335e+01,2.552512841646015929e+01,2.539481488185508695e+01,2.553659966680696058e+01,2.549591578874856523e+01
