2.787972685744555079e+01,1.164945262723132172e+11,2.779653311873498467e+01,2.697410703471723892e+01,2.688926922059381397e+01
2.487876088802445196e+01,1.437438581596854858e+11,2.484519512557815801e+01,2.410357188391851224e+01,2.404753811877642278e+01
2.336529004574571644e+01,1.090543411533199768e+11,2.338825555507948550e+01,2.275093748437099350e+01,2.270785558193529496e+01
2.236166589485556599e+01,9.002061385186489868e+10,2.218407988806017883e+01,2.136686117367832338e+01,2.122776177079913396e+01
2.146688676209981850e+01,1.962652183810808716e+11,2.144407402448564781e+01,2.058534609466325449e+01,2.053982892716989994e+01
2.038002991864666313e+01,1.883957625993992920e+11,2.042261015041676586e+01,2.013995823614158809e+01,2.007004903154831510e+01
2.100200197767964383e+01,1.483852611926015930e+11,2.104181866754182550e+01,2.096564218759966636e+01,2.092096981608887063e+01
2.233295846948304586e+01,2.580462259889779663e+11,2.241890685898933810e+01,2.244517496454354699e+01,2.233048572608938898e+01
2.516407898168917612e+01,6.792419107907401276e+10,2.514272616166829266e+01,2.531419214791279515e+01,2.521721973172126141e+01
2.779898811551410276e+01,9.545660522887095642e+10,2.771540843028045131e+01,2.777292036794758445e+01,2.763371483610192314e+01
