2.416950607116539018e+01,2.363113362110294347e+01,2.401845092311699048e+01,2.395913177353404322e+01,2.391269332100204537e+01,2.367992328959628878e+01,2.399089025788969209e+01,2.380587414791890666e+01,2.391637086964636794e+01,2.379372707767739925e+01
2.168776627838289883e+01,2.148687917679312775e+01,2.166496409031107717e+01,2.162983959573863757e+01,2.203138404982515297e+01,2.186380208860868990e+01,2.196180811946316069e+01,2.157749417392010116e+01,2.191593195205756217e+01,2.164974641358472596e+01
1.988469965856029376e+01,1.994297669070591894e+01,1.966264099827003520e+01,1.996326573043608121e+01,1.956552139477406627e+01,2.007199749085266305e+01,1.985140097790655744e+01,1.997649039919890868e+01,2.007728556057092106e+01,1.965442171314115782e+01
1.778348213683136692e+01,1.839869170811730115e+01,1.826632111423710114e+01,1.762318927874967400e+01,1.773805919574388668e+01,1.795135770453520152e+01,1.821488897267904150e+01,1.812551086847872384e+01,1.801799030132683299e+01,1.808050562912948678e+01
1.705688321345209957e+01,1.712634480326897091e+01,1.783447915716207177e+01,1.704751516248179755e+01,1.675958152165895143e+01,1.698559242163213412e+01,1.722727818301781966e+01,1.701755339303506886e+01,1.714525047659207857e+01,1.743912527457431239e+01
1.694233898238294600e+01,1.693444693681112412e+01,1.741100347102488399e+01,1.708120359097365437e+01,1.666188385683555850e+01,1.666249055125252809e+01,1.751775821170972947e+01,1.642275676178455868e+01,1.677488637149517103e+01,1.745293403897205309e+01
1.860609034981536070e+01,1.840727495628915378e+01,1.866515069352248446e+01,1.804057312367038435e+01,1.827446832780191954e+01,1.816471245746316754e+01,1.921019102283707625e+01,1.782002142711867876e+01,1.818051111923037766e+01,1.870701895830348604e+01
2.035307056800137460e+01,1.960076754109713804e+01,2.004294191205690367e+01,1.947426048766316242e+01,1.991127710755551306e+01,1.974612829742098441e+01,2.087870120501579407e+01,1.953736012069127881e+01,1.968014370591897588e+01,1.975852165691521378e+01
2.206092014395237655e+01,2.162059644190123464e+01,2.174349328446554352e+01,2.161788140056998131e+01,2.182382719162607643e+01,2.135125845377116249e+01,2.242871154074170548e+01,2.122090293501639024e+01,2.174819851193484155e+01,2.145789758313767592e+01
2.421782617411577831e+01,2.341881793867525019e+01,2.431161459950130066e+01,2.392340259948906223e+01,2.419660577376260235e+01,2.393470791103830919e+01,2.403905189343166526e+01,2.354793766196215898e+01,2.433166526586177980e+01,2.376511642377568023e+01
