3.040849845450796707e+01,3.012207508482456930e+01,3.012443085108443697e+01,3.068108497446617378e+01,2.991357828324555257e+01,3.058660952447564085e+01,3.054944732439220445e+01,3.093463889266194755e+01,3.070468810935643589e+01,3.031725113562626106e+01
2.828229783391753216e+01,2.772844267933679419e+01,2.819337293133004252e+01,2.825978010979261512e+01,2.802270250690068565e+01,2.875745982184315253e+01,2.845048071316489313e+01,2.887566478325116748e+01,2.926381681792486233e+01,2.834953542527460257e+01
2.814815293539790630e+01,2.706792780375075580e+01,2.823225473975656996e+01,2.770786296688609696e+01,2.759899091243178049e+01,2.846083992220931336e+01,2.796596135865162580e+01,2.822144025299178693e+01,2.844324176762108891e+01,2.778121660917621938e+01
2.713111262603764828e+01,2.582406907768507409e+01,2.730471094818146582e+01,2.651714011170234642e+01,2.592688961519947100e+01,2.725846553561791907e+01,2.683534852864934805e+01,2.667258392161204839e+01,2.676824048735958428e+01,2.751377762183094688e+01
2.629436099647971403e+01,2.465563184648412332e+01,2.663315783614992682e+01,2.573807145242117400e+01,2.576241770760369576e+01,2.590514797822955728e+01,2.641773257020549082e+01,2.646589188587004671e+01,2.575120827989227479e+01,2.686480712593676046e+01
2.557687550187943870e+01,2.474302192417932744e+01,2.518510929517902142e+01,2.506918479055704552e+01,2.512073762623008832e+01,2.497192454866771882e+01,2.533245104648922208e+01,2.513409217767244996e+01,2.475302170360549781e+01,2.564789888066835388e+01
2.571524225104558425e+01,2.565306768843374030e+01,2.557426959679487410e+01,2.545067890750166839e+01,2.541107990153243534e+01,2.519317029009152975e+01,2.578190453029048612e+01,2.573096882734654400e+01,2.533114065638361012e+01,2.577143394836978274e+01
2.705570624133540747e+01,2.743539505537029299e+01,2.677248928956733920e+01,2.655458561573203369e+01,2.619055662355251357e+01,2.622748919436316228e+01,2.653310129687061192e+01,2.750929577917095870e+01,2.688071221196877403e+01,2.765778034958700715e+01
3.007096250045627173e+01,3.069173031325311385e+01,2.989935845029544836e+01,3.004774527507361270e+01,2.952730394930620861e+01,3.039800073375045031e+01,2.988334995756757451e+01,3.107623246797744443e+01,3.054434252447141063e+01,3.115075923982151807e+01
3.321982031307226890e+01,3.306983764963919015e+01,3.258893187932795144e+01,3.253485197765974846e+01,3.208615395344232724e+01,3.304162820342388329e+01,3.276544964004462912e+01,3.390261014978855059e+01,3.273857443539656487e+01,3.373235181824403384e+01
