2.498560133649801074e+01,2.484093952066382727e+01,2.429219625111528913e+01,2.461768463916523331e+01,2.499175990258284941e+01,2.472423128145990390e+01,2.505992263913810447e+01,2.475671642349007584e+01,2.518214597023440149e+01,2.531711043092632707e+01
2.259146855376311080e+01,2.303146430587606019e+01,2.249414324489620398e+01,2.356463925927130632e+01,2.341748226034996705e+01,2.333516485223178449e+01,2.277469406696421572e+01,2.323620146747082060e+01,2.324113980944860103e+01,2.327863173687962473e+01
2.158135293550895994e+01,2.197946571048139219e+01,2.126239215631292723e+01,2.279575261738601810e+01,2.258384877884457964e+01,2.208435127120169028e+01,2.194732657881726823e+01,2.181246162546368339e+01,2.211920562237293453e+01,2.199403648350296336e+01
1.976444760869477690e+01,2.009677595683471907e+01,1.977932261468343711e+01,2.134229476826968153e+01,2.050389926038949184e+01,2.013463887696547872e+01,2.050356479954082900e+01,1.991873553971636923e+01,2.081434009563572474e+01,2.059547343642219630e+01
1.878609560313185511e+01,1.944728130927370557e+01,1.905889346287699837e+01,2.029139000499623791e+01,1.902938242708350813e+01,1.919712557020525168e+01,1.933282380205454132e+01,1.917027423418081611e+01,1.952129505036941737e+01,1.918792137812674881e+01
1.841260976135275129e+01,1.868316214355527904e+01,1.921561236093547720e+01,1.987247362331644140e+01,1.816117865107152340e+01,1.867085288154965639e+01,1.903382123290774075e+01,1.861813182855490112e+01,1.914825500402103131e+01,1.882949339013718415e+01
2.007586090102315168e+01,1.993214615723404748e+01,2.057136953364067011e+01,2.109096168073143573e+01,1.985529258307468936e+01,2.051346148922642953e+01,2.032985891094977049e+01,2.002817410121640052e+01,2.065619575043213985e+01,1.984894518909175787e+01
2.127628967679986616e+01,2.104773749788270365e+01,2.182228042397102996e+01,2.206350697821656581e+01,2.176518324410061567e+01,2.180067913518029599e+01,2.154736009007951480e+01,2.149612532764121298e+01,2.191456052226741846e+01,2.152266894023931343e+01
2.420580566574386339e+01,2.361512573885891442e+01,2.375850102574758083e+01,2.431964205613524754e+01,2.430294800862130344e+01,2.375953358208785815e+01,2.428627852704065404e+01,2.352428338408382658e+01,2.409482766963285627e+01,2.397684741046609957e+01
2.579364054860066702e+01,2.531527894692685976e+01,2.529075124387581042e+01,2.592723887477680478e+01,2.566838726001459392e+01,2.534361396255724230e+01,2.596553844764429186e+01,2.490831179782776061e+01,2.608667535828398343e+01,2.575849129563029649e+01
