2.133005133470275538e+01
2.730138540529051738e+01
3.442721961036625800e+01
3.978168822060103338e+01
4.509447303581482203e+01
4.857685617787072374e+01
5.264573650009155870e+01
5.420020997999429824e+01
5.594283330225170658e+01
5.702271705138681313e+01
