2.581673683943143871e+01
3.549891037883612199e+01
4.655511251594050748e+01
5.445752784428115945e+01
6.230212329692312778e+01
6.759011390385252582e+01
7.317501614511867558e+01
7.545761415447691434e+01
7.757129171664135470e+01
7.850426870658679945e+01
