2.267828734481569697e+01
2.977126813738912503e+01
3.812330700053308874e+01
4.424574068457497589e+01
5.032520836124238173e+01
5.433302359176251173e+01
5.884778696390366548e+01
6.058808305634357794e+01
6.241703538781366234e+01
6.339576371486966622e+01
