1.708000465147975078e+01
2.751673148813157610e+01
3.624282534749523421e+01
4.442314381313526894e+01
5.130145002367495266e+01
5.760663626752469924e+01
6.308761444586458822e+01
6.708052368470491444e+01
6.966927455139423842e+01
7.290265986721587410e+01
