2.819738715594811396e+01
4.830350790317429954e+01
6.541104904049667823e+01
7.929238616417124774e+01
8.841447749508853349e+01
9.676533224146653822e+01
1.046110717213886545e+02
1.104710972204218393e+02
1.146823875163876920e+02
1.181330302435022759e+02
